"Objective","State","focus_name","Year","error","raw","rounded"
"               Less than high school","Missouri","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.7,30.5,30
"               Less than high school","Missouri","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.7,37.3,37
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3.5,29.6,30
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","1999",3.2,31.9,32
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.3,27.3,27
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.2,33.1,33
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.2,30.1,30
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","2003",4,37.3,37
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.7,39.8,40
"               Less than high school","Missouri","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.6,33.7,34
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","1998",5.3,40.1,40
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","1999",5.3,32.4,32
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","2000",5.9,42.1,42
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","2001",5.4,33.2,33
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","2002",5.2,37.4,37
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.5,27.9,28
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.9,31.6,32
"               Less than high school","Montana","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.6,27.8,28
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.5,19.2,19
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.1,17.5,17
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.7,21.8,22
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","2001",2.7,17.9,18
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.5,22.2,22
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","2003",4.2,29.4,29
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.9,29.9,30
"               Less than high school","Montana","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.7,31.3,31
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.6,22.2,22
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","1999",4.2,30.9,31
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3.9,33,33
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.7,33.4,33
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","2002",4.1,29.8,30
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.5,31.5,31
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.4,24.1,24
"               Less than high school","Nebraska","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2.6,20.9,21
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.8,32.8,33
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.7,33.7,34
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.9,26.8,27
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.4,23.6,24
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","2002",4.4,35.4,35
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.5,32.8,33
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.9,29.6,30
"               Less than high school","Nebraska","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3,29.2,29
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","1998",7,45.9,46
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","1999",4.9,41,41
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","2000",5.7,36.5,37
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","2001",5,30.8,31
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.7,27.7,28
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.7,24.8,25
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.8,29.4,29
"               Less than high school","Nevada","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3,22.9,23
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.7,15.4,NA
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.9,13.3,13
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","2000",4,20.1,20
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","2001",5,22.4,22
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.5,21.3,21
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","2003",4,27.1,27
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.2,19.8,20
"               Less than high school","Nevada","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.7,29.5,29
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","1998",5.1,34.5,34
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","1999",6.6,32,32
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","2000",4.3,28.6,29
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.5,33.7,34
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.4,33.4,33
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.4,26.8,27
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.5,32.6,33
"               Less than high school","NewHampshire","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.2,33.1,33
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.5,27.1,27
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.6,12.3,NA
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.3,18.2,18
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.4,28.3,28
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.1,24.7,25
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.3,29.5,30
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.6,31.5,31
"               Less than high school","NewHampshire","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.1,27.3,27
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4.4,29,29
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","1999",4.1,36.1,36
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3,33.4,33
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","2001",2.8,25.6,26
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","2002",4.4,30.5,31
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.1,28.4,28
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.9,25.3,25
"               Less than high school","NewJersey","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.9,21.2,21
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.7,29.5,29
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.3,15.1,15
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2.9,26.6,27
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3,27.9,28
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","2002",5,28.7,29
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2.2,28.3,28
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.1,30.5,30
"               Less than high school","NewJersey","19-2    Obesity in adults (age adjusted, aged 20 years","2005",2.5,34.1,34
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.6,36.2,36
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.3,27.4,27
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2.4,28,28
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","2001",2,21.2,21
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.5,26.7,27
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.1,25.8,26
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2,27,27
"               Less than high school","NewMexico","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2,24.4,24
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","1998",2.2,20,20
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.3,24.4,24
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2.4,25,25
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","2001",2.7,33.4,33
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","2002",2.6,29.5,29
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2.2,25.6,26
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.3,31.2,31
"               Less than high school","NewMexico","19-2    Obesity in adults (age adjusted, aged 20 years","2005",2.2,28.2,28
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.9,34,34
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","1999",3.5,32.8,33
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3.7,30.7,31
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","2001",2.7,23.2,23
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.8,28.3,28
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.6,29.7,30
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.5,26.3,26
"               Less than high school","NewYork","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.2,23.5,23
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3.7,28.2,28
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","1999",3.6,29.2,29
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2.8,21.2,21
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3,28.3,28
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","2002",2.9,27.4,27
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2.7,28.9,29
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.9,33.2,33
"               Less than high school","NewYork","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.7,34.5,34
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4,31.5,32
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","1999",3.5,30.7,31
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3,30.5,31
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.1,37.1,37
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.2,24.9,25
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.3,29.6,30
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.3,25.2,25
"               Less than high school","NorthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.5,28.2,28
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3.4,25.4,25
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","1999",3.3,31.2,31
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2.9,30.1,30
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2001",2.3,22.9,23
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2002",2.8,29.4,29
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2.3,29.1,29
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.5,31.4,31
"               Less than high school","NorthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.5,33.5,33
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4.3,24.3,24
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","1999",5.6,29.8,30
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2000",6.1,30.6,31
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2001",5.4,27.5,27
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.9,19.9,20
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2003",5.5,31.5,31
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2004",4.8,23.5,24
"               Less than high school","NorthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2005",4,19.7,20
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","1998",5.1,22.1,22
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.6,22,22
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2000",4.4,28.2,28
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2001",5.2,29.1,29
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2002",5.4,36.6,37
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2003",4.9,32.9,33
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2004",6.2,45,45
"               Less than high school","NorthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2005",5.1,37.8,38
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4.3,34.4,34
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","1999",4.5,29.8,30
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","2000",4.7,34.7,35
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","2001",4.3,33.2,33
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.7,36.1,36
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.8,31.5,31
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.9,20.3,20
"               Less than high school","Ohio","19-1    Healthy weight in adults (age adjusted, aged 20","2005",4.8,26.4,26
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3.5,21.8,22
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.3,27.5,27
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.9,26.3,26
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.6,27.4,27
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.4,30.9,31
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.7,31.1,31
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","2004",5.2,39.7,40
"               Less than high school","Ohio","19-2    Obesity in adults (age adjusted, aged 20 years","2005",4.5,36.4,36
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.2,33.3,33
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","1999",3.1,27.9,28
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2.4,27,27
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","2001",2.7,28.7,29
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.2,29.7,30
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.2,31.6,32
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.3,33.1,33
"               Less than high school","Oklahoma","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.9,25.1,25
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3.2,29.7,30
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","1999",3.4,31.5,31
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3,28.5,28
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","2001",2.8,29.6,30
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","2002",2.4,28.5,28
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2.2,28.8,29
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.3,26.5,27
"               Less than high school","Oklahoma","19-2    Obesity in adults (age adjusted, aged 20 years","2005",2.3,32.8,33
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4.3,25.1,25
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","1999",4.5,38.9,39
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2.6,23,23
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.4,23.5,24
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.9,23.6,24
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.7,21,21
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.7,25.3,25
"               Less than high school","Oregon","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.3,27.2,27
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.4,26.7,27
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4,23.2,23
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.3,28.2,28
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","2001",4.1,34.2,34
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.6,26,26
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.6,32.3,32
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3,28.3,28
"               Less than high school","Oregon","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.9,38.6,39
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3,29.7,30
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","1999",3.5,36.7,37
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3.4,27.1,27
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.6,29.1,29
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.3,29,29
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.5,25.2,25
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.8,24.8,25
"               Less than high school","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.1,26.2,26
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3.2,29.3,29
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","1999",3.4,27.9,28
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.3,30.4,30
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.3,27.6,28
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2002",2.3,33.1,33
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.9,31.6,32
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.2,33.7,34
"               Less than high school","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.7,37.4,37
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.5,24.4,24
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.9,29.8,30
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3,29.5,29
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.1,37,37
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.9,31.4,31
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.4,22.8,23
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.9,30.5,30
"               Less than high school","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.4,27.4,27
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3,33.7,34
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.9,28.4,28
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2.9,26.3,26
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2001",2.9,26.5,27
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3,30.6,31
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.2,31.4,31
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.7,26.6,27
"               Less than high school","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.4,28.7,29
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.1,34.8,35
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.9,29.3,29
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2.7,25.6,26
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2001",2.8,25.8,26
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.9,29.3,29
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.3,28.4,28
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.6,30.1,30
"               Less than high school","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.9,22.7,23
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","1998",2.5,27.3,27
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.9,29.9,30
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3,33.4,33
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.5,31.9,32
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.4,34,34
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2.5,31.7,32
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.5,31.1,31
"               Less than high school","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2005",2.5,41.7,42
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4.4,29.2,29
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","1999",4,35.7,36
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3.2,28.6,29
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.3,32.2,32
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.6,29.9,30
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.3,26.4,26
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3,25,25
"               Less than high school","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.2,24.7,25
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","1998",5.7,38.6,39
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.3,30.6,31
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.4,31.1,31
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.3,25.4,25
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.3,24.7,25
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.5,36.2,36
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.7,28.8,29
"               Less than high school","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.9,39.9,40
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.1,37.1,37
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.9,38.4,38
